source_district,dest_district,source_year,dest_year,filter_state
Srikakulam,Srikakulam,2011,2024,Andhra Pradesh
Srikakulam,Parvathipuram Manyam,2011,2024,Andhra Pradesh
Srinagar,Srinagar,1961,1971,Jammu & Kashmir
Srinagar,Srinagar,1961,1971,Jammu & Kashmir
Srinagar,Srinagar,1961,1971,Jammu & Kashmir
Srinagar,Srinagar,1961,1971,Jammu & Kashmir
Srinagar,Srinagar,1961,1971,Jammu & Kashmir
Srinagar,Badgam,1971,1981,Jammu & Kashmir
Srinagar,Srinagar,1971,1981,Jammu & Kashmir
Srinagar,Pulwama,1971,1981,Jammu & Kashmir
Srinagar,Pulwama,1971,1981,Jammu & Kashmir
Srinagar,Pulwama,1971,1981,Jammu & Kashmir
Srinagar,Srinagar,1981,1991,Jammu & Kashmir
Srinagar,Srinagar,1991,2001,Jammu & Kashmir
Srinagar,Srinagar,2001,2011,Jammu & Kashmir
Srinagar,Srinagar,2011,2024,Jammu & Kashmir
Subansiri,Lower Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Upper Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Upper Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Lower Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Lower Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Lower Subansiri,1971,1981,Arunachal Pradesh
Subansiri,Lower Subansiri,1971,1981,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subansiri Frontier,Subansiri,1961,1971,Arunachal Pradesh
Subarnapur,Subarnapur,2011,2024,Odisha
Sultanpur,Sultanpur,1951,1961,Uttar Pradesh
Sultanpur,Sultanpur,1951,1961,Uttar Pradesh
Sultanpur,Sultanpur,1961,1971,Uttar Pradesh
Sultanpur,Sultanpur,1961,1971,Uttar Pradesh
Sultanpur,Sultanpur,1971,1981,Uttar Pradesh
Sultanpur,Sultanpur,1971,1981,Uttar Pradesh
Sultanpur,Sultanpur,1981,1991,Uttar Pradesh
Sultanpur,Sultanpur,1981,1991,Uttar Pradesh
Sultanpur,Sultanpur,1991,2001,Uttar Pradesh
Sultanpur,Sultanpur,1991,2001,Uttar Pradesh
Sultanpur,Sultanpur,2001,2011,Uttar Pradesh
Sultanpur,Sultanpur,2001,2011,Uttar Pradesh
Sultanpur,Amethi,2011,2024,Uttar Pradesh
Sultanpur,Sultanpur,2011,2024,Uttar Pradesh
Sundargarh,Sundargarh,1951,1961,Odisha
Sundargarh,Sundargarh,1961,1971,Odisha
Sundargarh,Sundargarh,1971,1981,Odisha
Sundargarh,Sundargarh,1981,1991,Odisha
Sundargarh,Sundargarh,1991,2001,Odisha
Sundargarh,Sundargarh,2001,2011,Odisha
Sundargarh,Sundargarh,2011,2024,Odisha
Supaul,Supaul,2001,2011,Bihar
Supaul,Supaul,2011,2024,Bihar
Surat,Surat,1951,1961,Gujarat
Surat,Surat,1951,1961,Gujarat
Surat,Surat,1951,1961,Gujarat
Surat,Surat,1951,1961,Gujarat
Surat,Valsad,1961,1971,Gujarat
Surat,Surat,1961,1971,Gujarat
Surat,Valsad,1961,1971,Gujarat
Surat,Surat,1961,1971,Gujarat
Surat,Surat,1971,1981,Gujarat
Surat,Surat,1971,1981,Gujarat
Surat,Surat,1981,1991,Gujarat
Surat,Surat,1981,1991,Gujarat
Surat,Surat,1991,2001,Gujarat
Surat,Surat,1991,2001,Gujarat
Surat,Tapi,2001,2011,Gujarat
Surat,Surat,2001,2011,Gujarat
Surat,Surat,2011,2024,Gujarat
Surendranagar,Surendranagar,1961,1971,Gujarat
Surendranagar,Surendranagar,1961,1971,Gujarat
Surendranagar,Surendranagar,1971,1981,Gujarat
Surendranagar,Surendranagar,1971,1981,Gujarat
Surendranagar,Surendranagar,1981,1991,Gujarat
Surendranagar,Surendranagar,1981,1991,Gujarat
Surendranagar,Surendranagar,1991,2001,Gujarat
Surendranagar,Surendranagar,1991,2001,Gujarat
Surendranagar,Surendranagar,2001,2011,Gujarat
Surendranagar,Surendranagar,2001,2011,Gujarat
Surendranagar,Surendranagar,2011,2024,Gujarat
Surendranagar,Morbi,2011,2024,Gujarat
Surguja,Surguja,1951,1961,Chhattisgarh
Surguja,Surguja,1951,1961,Chhattisgarh
Surguja,Surguja,1951,1961,Chhattisgarh
Surguja,Surguja,1951,1961,Chhattisgarh
Surguja,Surguja,1961,1971,Chhattisgarh
Surguja,Surguja,1961,1971,Chhattisgarh
Surguja,Surguja,1961,1971,Chhattisgarh
Surguja,Surguja,1961,1971,Chhattisgarh
Surguja,Surguja,1971,1981,Chhattisgarh
Surguja,Surguja,1971,1981,Chhattisgarh
Surguja,Surguja,1971,1981,Chhattisgarh
Surguja,Surguja,1971,1981,Chhattisgarh
Surguja,Surguja,1981,1991,Chhattisgarh
Surguja,Surguja,1981,1991,Chhattisgarh
Surguja,Surguja,1981,1991,Chhattisgarh
Surguja,Surguja,1981,1991,Chhattisgarh
Surguja,Koriya,1991,2001,Chhattisgarh
Surguja,Surguja,1991,2001,Chhattisgarh
Surguja,Surguja,1991,2001,Chhattisgarh
Surguja,Surguja,1991,2001,Chhattisgarh
Surguja,Surguja,2001,2011,Chhattisgarh
Surguja,Surguja,2001,2011,Chhattisgarh
Surguja,Surguja,2001,2011,Chhattisgarh
Surguja,Surguja,2011,2024,Chhattisgarh
Surguja,Balrampur,2011,2024,Chhattisgarh
Surguja,Surajpur,2011,2024,Chhattisgarh
Swai Madhopur,Sawai Madhopur,1951,1961,Rajasthan
Swai Madhopur,Sawai Madhopur,1951,1961,Rajasthan
Tamenglong,Tamenglong,1991,2001,Manipur
Tamenglong,Tamenglong,1991,2001,Manipur
Tamenglong,Tamenglong,2001,2011,Manipur
Tamenglong,Tamenglong,2001,2011,Manipur
Tamenglong,Tamenglong,2011,2024,Manipur
Tamenglong,Noney,2011,2024,Manipur
Tanjore,Thanjavur,1951,1961,Tamil Nadu
Tanjore,Thanjavur,1951,1961,Tamil Nadu
Tanjore,Thanjavur,1951,1961,Tamil Nadu
Tanjore,Thanjavur,1951,1961,Tamil Nadu
Tanjore,Thanjavur,1951,1961,Tamil Nadu
Tapi,Tapi,2011,2024,Gujarat
Tarn Taran,Tarn Taran,2011,2024,Punjab
Tawang,Tawang,1991,2001,Arunachal Pradesh
Tawang,Tawang,2001,2011,Arunachal Pradesh
Tawang,Tawang,2011,2024,Arunachal Pradesh
Tehri Garhwal,Uttar Kashi,1951,1961,Uttarakhand
Tehri Garhwal,Tehri Garhwal,1951,1961,Uttarakhand
Tehri Garhwal,Tehri Garhwal,1961,1971,Uttarakhand
Tehri Garhwal,Tehri Garhwal,1971,1981,Uttarakhand
Tehri Garhwal,Tehri Garhwal,1981,1991,Uttarakhand
Tehri Garhwal,Tehri Garhwal,1991,2001,Uttarakhand
Tehri Garhwal,Tehri Garhwal,2001,2011,Uttarakhand
Tehri Garhwal,Tehri Garhwal,2011,2024,Uttarakhand
Tengnoupal,Chandel,1981,1991,Manipur
Tengnoupal,Chandel,1981,1991,Manipur
Thana,Thana,1951,1961,Maharashtra
Thana,Thana,1951,1961,Maharashtra
Thana,Thana,1961,1971,Maharashtra
Thana,Thana,1961,1971,Maharashtra
Thana,Thane,1971,1981,Maharashtra
Thana,Thane,1971,1981,Maharashtra
Thane,Thane,1981,1991,Maharashtra
Thane,Thane,1981,1991,Maharashtra
Thane,Thane,1991,2001,Maharashtra
Thane,Thane,1991,2001,Maharashtra
Thane,Thane,2001,2011,Maharashtra
Thane,Thane,2001,2011,Maharashtra
Thane,Palghar,2011,2024,Maharashtra
Thane,Thane,2011,2024,Maharashtra
Thanjavur,Thanjavur,1961,1971,Tamil Nadu
Thanjavur,Thanjavur,1961,1971,Tamil Nadu
Thanjavur,Thanjavur,1961,1971,Tamil Nadu
Thanjavur,Thanjavur,1961,1971,Tamil Nadu
Thanjavur,Thanjavur,1961,1971,Tamil Nadu
Thanjavur,Thanjavur,1971,1981,Tamil Nadu
Thanjavur,Thanjavur,1971,1981,Tamil Nadu
Thanjavur,Thanjavur,1971,1981,Tamil Nadu
Thanjavur,Pudukkottai,1971,1981,Tamil Nadu
Thanjavur,Thanjavur,1971,1981,Tamil Nadu
Thanjavur,Thanjavur,1981,1991,Tamil Nadu
Thanjavur,Thanjavur,1981,1991,Tamil Nadu
Thanjavur,Thanjavur,1981,1991,Tamil Nadu
Thanjavur,Thanjavur,1981,1991,Tamil Nadu
Thanjavur,Nagapattinam,1991,2001,Tamil Nadu
Thanjavur,Thanjavur,1991,2001,Tamil Nadu
Thanjavur,Thiruvarur,1991,2001,Tamil Nadu
Thanjavur,Nagapattinam,1991,2001,Tamil Nadu
Thanjavur,Thanjavur,2001,2011,Tamil Nadu
Thanjavur,Thanjavur,2011,2024,Tamil Nadu
The Dangs,The Dangs,1971,1981,Gujarat
The Dangs,The Dangs,1981,1991,Gujarat
The Dangs,The Dangs,1991,2001,Gujarat
The Dangs,The Dangs,2001,2011,Gujarat
The Dangs,The Dangs,2011,2024,Gujarat
The Nilgiris,The Nilgiris,2001,2011,Tamil Nadu
The Nilgiris,The Nilgiris,2011,2024,Tamil Nadu
Theni,Theni,2001,2011,Tamil Nadu
Theni,Theni,2011,2024,Tamil Nadu
Thiruvallur,Thiruvallur,2001,2011,Tamil Nadu
Thiruvallur,Thiruvallur,2011,2024,Tamil Nadu
Thiruvananthapuram,Thiruvananthapuram,1991,2001,Kerala
Thiruvananthapuram,Thiruvananthapuram,2001,2011,Kerala
Thiruvananthapuram,Thiruvananthapuram,2011,2024,Kerala
Thiruvarur,Thiruvarur,2001,2011,Tamil Nadu
Thiruvarur,Thiruvarur,2011,2024,Tamil Nadu
Thoothukkudi,Thoothukkudi,2011,2024,Tamil Nadu
Thoubal,Thoubal,1991,2001,Manipur
Thoubal,Thoubal,1991,2001,Manipur
Thoubal,Thoubal,2001,2011,Manipur
Thoubal,Thoubal,2001,2011,Manipur
Thoubal,Thoubal,2011,2024,Manipur
Thoubal,Kakching,2011,2024,Manipur
Thrissur,Thrissur,1991,2001,Kerala
Thrissur,Thrissur,2001,2011,Kerala
Thrissur,Thrissur,2011,2024,Kerala
Tikamgarh,Tikamgarh,1951,1961,Madhya Pradesh
Tikamgarh,Tikamgarh,1951,1961,Madhya Pradesh
Tikamgarh,Tikamgarh,1961,1971,Madhya Pradesh
Tikamgarh,Tikamgarh,1961,1971,Madhya Pradesh
Tikamgarh,Tikamgarh,1971,1981,Madhya Pradesh
Tikamgarh,Tikamgarh,1971,1981,Madhya Pradesh
Tikamgarh,Tikamgarh,1981,1991,Madhya Pradesh
Tikamgarh,Tikamgarh,1981,1991,Madhya Pradesh
Tikamgarh,Tikamgarh,1991,2001,Madhya Pradesh
Tikamgarh,Tikamgarh,1991,2001,Madhya Pradesh
Tikamgarh,Tikamgarh,2001,2011,Madhya Pradesh
Tikamgarh,Tikamgarh,2001,2011,Madhya Pradesh
Tikamgarh,Tikamgarh,2011,2024,Madhya Pradesh
Tikamgarh,Niwari,2011,2024,Madhya Pradesh
Tinsukia,Tinsukia,1991,2001,Assam
Tinsukia,Tinsukia,2001,2011,Assam
Tinsukia,Tinsukia,2011,2024,Assam
Tirap,Tirap,1971,1981,Arunachal Pradesh
Tirap,Tirap,1971,1981,Arunachal Pradesh
Tirap,Tirap,1971,1981,Arunachal Pradesh
Tirap,Dibang Valley,1971,1981,Arunachal Pradesh
Tirap,Dibang Valley,1971,1981,Arunachal Pradesh
Tirap,Changlang,1981,1991,Arunachal Pradesh
Tirap,Tirap,1981,1991,Arunachal Pradesh
Tirap,Tirap,1981,1991,Arunachal Pradesh
Tirap,Tirap,1991,2001,Arunachal Pradesh
Tirap,Tirap,1991,2001,Arunachal Pradesh
Tirap,Tirap,2001,2011,Arunachal Pradesh
Tirap,Tirap,2001,2011,Arunachal Pradesh
Tirap,Tirap,2011,2024,Arunachal Pradesh
Tirap,Longding,2011,2024,Arunachal Pradesh
Tirap Frontier Division,Tirap,1961,1971,Arunachal Pradesh
Tirap Frontier Division,Tirap,1961,1971,Arunachal Pradesh
Tirap Frontier Division,Tirap,1961,1971,Arunachal Pradesh
Tirap Frontier Division,Tirap,1961,1971,Arunachal Pradesh
Tirap Frontier Division,Tirap,1961,1971,Arunachal Pradesh
Tirap Frontier Tract,Tirap Frontier Division,1951,1961,Arunachal Pradesh
Tirap Frontier Tract,Tirap Frontier Division,1951,1961,Arunachal Pradesh
Tirap Frontier Tract,Tirap Frontier Division,1951,1961,Arunachal Pradesh
Tirap Frontier Tract,Tirap Frontier Division,1951,1961,Arunachal Pradesh
Tirap Frontier Tract,Tirap Frontier Division,1951,1961,Arunachal Pradesh
Tiruchchirappalli,Tiruchchirappalli,1981,1991,Tamil Nadu
Tiruchchirappalli,Tiruchchirappalli,1981,1991,Tamil Nadu
Tiruchchirappalli,Tiruchchirappalli,1981,1991,Tamil Nadu
Tiruchchirappalli,Tiruchchirappalli,1981,1991,Tamil Nadu
Tiruchchirappalli,Karur,1991,2001,Tamil Nadu
Tiruchchirappalli,Tiruchchirappalli,1991,2001,Tamil Nadu
Tiruchchirappalli,Perambalur,1991,2001,Tamil Nadu
Tiruchchirappalli,Perambalur,1991,2001,Tamil Nadu
Tiruchchirappalli,Tiruchirappalli,2001,2011,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1951,1961,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1951,1961,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1951,1961,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1951,1961,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1951,1961,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1961,1971,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1961,1971,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1961,1971,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1961,1971,Tamil Nadu
Tiruchirapalli,Tiruchirapalli,1961,1971,Tamil Nadu
Tiruchirapalli,Tiruchchirappalli,1971,1981,Tamil Nadu
Tiruchirapalli,Tiruchchirappalli,1971,1981,Tamil Nadu
Tiruchirapalli,Tiruchchirappalli,1971,1981,Tamil Nadu
Tiruchirapalli,Tiruchchirappalli,1971,1981,Tamil Nadu
Tiruchirapalli,Pudukkottai,1971,1981,Tamil Nadu
Tiruchirappalli,Tiruchirappalli,2011,2024,Tamil Nadu
Tirunelveli,Tirunelveli,1951,1961,Tamil Nadu
Tirunelveli,Tirunelveli,1951,1961,Tamil Nadu
Tirunelveli,Tirunelveli,1951,1961,Tamil Nadu
Tirunelveli,Tirunelveli,1961,1971,Tamil Nadu
Tirunelveli,Tirunelveli,1961,1971,Tamil Nadu
Tirunelveli,Tirunelveli,1961,1971,Tamil Nadu
Tirunelveli,Tirunelveli,1971,1981,Tamil Nadu
Tirunelveli,Tirunelveli,1971,1981,Tamil Nadu
Tirunelveli,Tirunelveli,1971,1981,Tamil Nadu
Tirunelveli,Chidambaranar,1981,1991,Tamil Nadu
Tirunelveli,Tirunelveli Kattabomman,1981,1991,Tamil Nadu
Tirunelveli,Tirunelveli Kattabomman,1981,1991,Tamil Nadu
Tirunelveli,Tirunelveli,2001,2011,Tamil Nadu
Tirunelveli,Tirunelveli,2001,2011,Tamil Nadu
Tirunelveli,Tirunelveli,2011,2024,Tamil Nadu
Tirunelveli,Tenkasi,2011,2024,Tamil Nadu
Tirunelveli Kattabomman,Tirunelveli,1991,2001,Tamil Nadu
Tirunelveli Kattabomman,Tirunelveli,1991,2001,Tamil Nadu
Tiruppur,Tiruppur,2011,2024,Tamil Nadu
Tiruppur,Tiruppur,2011,2024,Tamil Nadu
Tiruvanamalai,Tiruvannamalai,2001,2011,Tamil Nadu
Tiruvannamalai,Tiruvannamalai,2011,2024,Tamil Nadu
Tiruvannamalai Sambuvarayar,Tiruvanamalai,1991,2001,Tamil Nadu
Tonk,Tonk,1951,1961,Rajasthan
Tonk,Tonk,1961,1971,Rajasthan
Tonk,Tonk,1971,1981,Rajasthan
Tonk,Tonk,1981,1991,Rajasthan
Tonk,Tonk,1991,2001,Rajasthan
Tonk,Tonk,2001,2011,Rajasthan
Tonk,Tonk,2011,2024,Rajasthan
Toothukudi,Thoothukkudi,2001,2011,Tamil Nadu
Trichur,Trichur,1951,1961,Kerala
Trichur,Ernakulam,1951,1961,Kerala
Trichur,Trichur,1961,1971,Kerala
Trichur,Trichur,1971,1981,Kerala
Trichur,Thrissur,1981,1991,Kerala
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,Tripura,1951,1961,Tripura
Tripura,West Tripura,1961,1971,Tripura
Tripura,South Tripura,1961,1971,Tripura
Tripura,North Tripura,1961,1971,Tripura
Tripura,North Tripura,1961,1971,Tripura
Tripura,South Tripura,1961,1971,Tripura
Tripura,West Tripura,1961,1971,Tripura
Tripura,West Tripura,1961,1971,Tripura
Tripura,North Tripura,1961,1971,Tripura
Trivandrum,Trivandrum,1951,1961,Kerala
Trivandrum,Trivandrum,1961,1971,Kerala
Trivandrum,Trivandrum,1971,1981,Kerala
Trivandrum,Thiruvananthapuram,1981,1991,Kerala
Trivandrum,Kanyakumari,1951,1961,Tamil Nadu
Tuensang,Tuensang,1951,1961,Nagaland
Tuensang,Mokokchung,1951,1961,Nagaland
Tuensang,Mokokchung,1951,1961,Nagaland
Tuensang,Mokokchung,1951,1961,Nagaland
Tuensang,Tuensang,1951,1961,Nagaland
Tuensang,Tuensang,1951,1961,Nagaland
Tuensang,Tuensang,1951,1961,Nagaland
Tuensang,Tuensang,1951,1961,Nagaland
Tuensang,Tuensang,1961,1971,Nagaland
Tuensang,Tuensang,1961,1971,Nagaland
Tuensang,Tuensang,1961,1971,Nagaland
Tuensang,Tuensang,1961,1971,Nagaland
Tuensang,Tuensang,1961,1971,Nagaland
Tuensang,Mon,1971,1981,Nagaland
Tuensang,Tuensang,1971,1981,Nagaland
Tuensang,Tuensang,1971,1981,Nagaland
Tuensang,Tuensang,1971,1981,Nagaland
Tuensang,Tuensang,1971,1981,Nagaland
Tuensang,Tuensang,1981,1991,Nagaland
Tuensang,Tuensang,1981,1991,Nagaland
Tuensang,Tuensang,1981,1991,Nagaland
Tuensang,Tuensang,1981,1991,Nagaland
Tuensang,Tuensang,1991,2001,Nagaland
Tuensang,Tuensang,1991,2001,Nagaland
Tuensang,Tuensang,1991,2001,Nagaland
Tuensang,Tuensang,1991,2001,Nagaland
Tuensang,Tuensang,2001,2011,Nagaland
Tuensang,Longleng,2001,2011,Nagaland
Tuensang,Kiphire,2001,2011,Nagaland
Tuensang,Tuensang,2001,2011,Nagaland
Tuensang,Tuensang,2011,2024,Nagaland
Tuensang,Noklak,2011,2024,Nagaland
Tumkur,Tumkur,1951,1961,Karnataka
Tumkur,Tumkur,1961,1971,Karnataka
Tumkur,Tumkur,1971,1981,Karnataka
Tumkur,Tumkur,1981,1991,Karnataka
Tumkur,Tumkur,1991,2001,Karnataka
Tumkur,Tumkur,2001,2011,Karnataka
Tumkur,Tumakuru,2011,2024,Karnataka
Twenty Four Parganas,Twenty Four Parganas,1971,1981,West Bengal
Twenty Four Parganas,Twenty Four Parganas,1971,1981,West Bengal
Twenty Four Parganas,North Twenty Four Parganas,1981,1991,West Bengal
Twenty Four Parganas,South Twenty Four Parganas,1981,1991,West Bengal
Udaipur,Udaipur,1951,1961,Rajasthan
Udaipur,Udaipur,1951,1961,Rajasthan
Udaipur,Udaipur,1961,1971,Rajasthan
Udaipur,Udaipur,1961,1971,Rajasthan
Udaipur,Udaipur,1971,1981,Rajasthan
Udaipur,Udaipur,1971,1981,Rajasthan
Udaipur,Udaipur,1981,1991,Rajasthan
Udaipur,Udaipur,1981,1991,Rajasthan
Udaipur,Rajsamand,1991,2001,Rajasthan
Udaipur,Udaipur,1991,2001,Rajasthan
Udaipur,Udaipur,2001,2011,Rajasthan
Udaipur,Udaipur,2011,2024,Rajasthan
Udalguri,Udalguri,2011,2024,Assam
Udham Singh Nagar,Udham Singh Nagar,2001,2011,Uttarakhand
Udham Singh Nagar,Udham Singh Nagar,2011,2024,Uttarakhand
Udhampur,Udhampur,1961,1971,Jammu & Kashmir
Udhampur,Udhampur,1961,1971,Jammu & Kashmir
Udhampur,Udhampur,1971,1981,Jammu & Kashmir
Udhampur,Udhampur,1971,1981,Jammu & Kashmir
Udhampur,Udhampur,1981,1991,Jammu & Kashmir
Udhampur,Udhampur,1981,1991,Jammu & Kashmir
Udhampur,Udhampur,1991,2001,Jammu & Kashmir
Udhampur,Udhampur,1991,2001,Jammu & Kashmir
Udhampur,Udhampur,2001,2011,Jammu & Kashmir
Udhampur,Reasi,2001,2011,Jammu & Kashmir
Udhampur,Udhampur,2011,2024,Jammu & Kashmir
Udupi,Udupi,2001,2011,Karnataka
Udupi,Udupi,2011,2024,Karnataka
Ujjain,Ujjain,1951,1961,Madhya Pradesh
Ujjain,Ujjain,1961,1971,Madhya Pradesh
Ujjain,Ujjain,1971,1981,Madhya Pradesh
Ujjain,Ujjain,1981,1991,Madhya Pradesh
Ujjain,Ujjain,1991,2001,Madhya Pradesh
Ujjain,Ujjain,2001,2011,Madhya Pradesh
Ujjain,Ujjain,2011,2024,Madhya Pradesh
Ukhrul,Ukhrul,1991,2001,Manipur
Ukhrul,Ukhrul,1991,2001,Manipur
Ukhrul,Ukhrul,2001,2011,Manipur
Ukhrul,Ukhrul,2001,2011,Manipur
Ukhrul,Ukhrul,2011,2024,Manipur
Ukhrul,Kamjong,2011,2024,Manipur
Umaria,Umaria,2001,2011,Madhya Pradesh
Umaria,Umaria,2011,2024,Madhya Pradesh
Una,Una,1981,1991,Himachal Pradesh
Una,Una,1991,2001,Himachal Pradesh
Una,Una,2001,2011,Himachal Pradesh
Una,Una,2011,2024,Himachal Pradesh
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1951,1961,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,United Khasi and Jaintia Hills,1961,1971,Meghalaya
United Khasi and Jaintia Hills,West Khasi Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,East Khasi Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,East Khasi Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,Jaintia Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,Jaintia Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,Jaintia Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,West Khasi Hills,1971,1981,Meghalaya
United Khasi and Jaintia Hills,West Khasi Hills,1971,1981,Meghalaya
United Mikir and North Cachar Hills,United Mikir and North Cachar Hills,1951,1961,Assam
United Mikir and North Cachar Hills,United Mikir and North Cachar Hills,1951,1961,Assam
United Mikir and North Cachar Hills,United Mikir and North Cachar Hills,1951,1961,Assam
United Mikir and North Cachar Hills,Mikir Hills,1961,1971,Assam
United Mikir and North Cachar Hills,North Cachar Hills,1961,1971,Assam
United Mikir and North Cachar Hills,Mikir Hills,1961,1971,Assam
Unnao,Unnao,1951,1961,Uttar Pradesh
Unnao,Unnao,1961,1971,Uttar Pradesh
Unnao,Unnao,1971,1981,Uttar Pradesh
Unnao,Unnao,1981,1991,Uttar Pradesh
Unnao,Unnao,1991,2001,Uttar Pradesh
Unnao,Unnao,2001,2011,Uttar Pradesh
Unnao,Unnao,2011,2024,Uttar Pradesh
Upper Siang,Upper Siang,2001,2011,Arunachal Pradesh
Upper Siang,Upper Siang,2011,2024,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,1981,1991,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,1981,1991,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,1991,2001,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,1991,2001,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,2001,2011,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,2001,2011,Arunachal Pradesh
Upper Subansiri,Upper Subansiri,2011,2024,Arunachal Pradesh
Upper Subansiri,Kamle,2011,2024,Arunachal Pradesh
Uttar Bastar Kanker,Uttar Bastar Kanker,2011,2024,Chhattisgarh
Uttar Dinajpur,Uttar Dinajpur,2001,2011,West Bengal
Uttar Dinajpur,Uttar Dinajpur,2011,2024,West Bengal
Uttar Kannad,Uttara Kannada,1981,1991,Karnataka
Uttar Kashi,Uttar Kashi,1961,1971,Uttarakhand
Uttar Kashi,Uttarkashi,1971,1981,Uttarakhand
Uttar Kashi,Uttarkashi,1991,2001,Uttarakhand
Uttara Kannada,Uttara Kannada,1991,2001,Karnataka
Uttara Kannada,Uttara Kannada,2001,2011,Karnataka
Uttara Kannada,Uttara Kannada,2011,2024,Karnataka
Uttarkashi,Uttar Kashi,1981,1991,Uttarakhand
Uttarkashi,Uttarkashi,2001,2011,Uttarakhand
Uttarkashi,Uttarkashi,2011,2024,Uttarakhand
Vadodara,Vadodara,1971,1981,Gujarat
Vadodara,Vadodara,1971,1981,Gujarat
Vadodara,Vadodara,1981,1991,Gujarat
Vadodara,Vadodara,1981,1991,Gujarat
Vadodara,Vadodara,1991,2001,Gujarat
Vadodara,Vadodara,1991,2001,Gujarat
Vadodara,Vadodara,2001,2011,Gujarat
Vadodara,Vadodara,2001,2011,Gujarat
Vadodara,Vadodara,2011,2024,Gujarat
Vadodara,Chhota Udepur,2011,2024,Gujarat
Vaishali,Vaishali,1981,1991,Bihar
Vaishali,Vaishali,1991,2001,Bihar
Vaishali,Vaishali,2001,2011,Bihar
Vaishali,Vaishali,2011,2024,Bihar
Valsad,Valsad,1971,1981,Gujarat
Valsad,Valsad,1971,1981,Gujarat
Valsad,Valsad,1981,1991,Gujarat
Valsad,Valsad,1981,1991,Gujarat
Valsad,Navsari,1991,2001,Gujarat
Valsad,Valsad,1991,2001,Gujarat
Valsad,Valsad,2001,2011,Gujarat
Valsad,Valsad,2011,2024,Gujarat
Varanasi,Varanasi,1961,1971,Uttar Pradesh
Varanasi,Varanasi,1961,1971,Uttar Pradesh
